district_id,period,period_date,model_recommended_party_spend,dccc_actual_cumulative_party_spend,dccc_actual_incremental_party_spend,gap
CA-13,23,2022-04-19,5660126.774244532,-2171739.15,0.0,5660126.774244532
CA-22,23,2022-04-19,16000923.766443567,-2678674.54,0.0,16000923.766443567
CA-27,23,2022-04-19,13599588.770114385,-3405493.9,0.0,13599588.770114385
CA-40,23,2022-04-19,13303632.920176275,-3523953.06,0.0,13303632.920176275
CA-45,23,2022-04-19,10652831.466068663,-4308848.12,0.0,10652831.466068663
CA-49,23,2022-04-19,1605057.2808500389,-5121174.71,0.0,1605057.2808500389
CO-07,23,2022-04-19,1737353.2627680218,-2704999.64,0.0,1737353.2627680218
CO-08,23,2022-04-19,1999946.4352875901,-3216162.06,0.0,1999946.4352875901
CT-02,23,2022-04-19,1259388.2405958786,-2196740.7,27422.10999999987,1231966.1305958787
CT-05,23,2022-04-19,1120637.7246601898,-2687629.2600000002,40069.18000000017,1080568.5446601897
FL-07,23,2022-04-19,5984333.974854883,-267814.3799999999,0.0,5984333.974854883
FL-23,23,2022-04-19,465039.1917178312,-1652034.27,0.0,465039.1917178312
FL-27,23,2022-04-19,12939504.044109691,-939426.46,0.0,12939504.044109691
FL-28,23,2022-04-19,4471003.8855067035,-123518.93,0.0,4471003.8855067035
IA-03,23,2022-04-19,885758.7416918008,-6164621.33,0.0,885758.7416918008
IL-13,23,2022-04-19,492061.5593612422,-3431832.42,0.0,492061.5593612422
IL-17,23,2022-04-19,9062795.103600219,-2859395.81,0.0,9062795.103600219
KS-03,23,2022-04-19,9.313225746154785e-10,-6925070.46,0.0,9.313225746154785e-10
MD-06,23,2022-04-19,0.0,-12315876.42,0.0,0.0
ME-02,23,2022-04-19,1057531.2636123942,-4903854.880000001,0.0,1057531.2636123942
MI-03,23,2022-04-19,7561701.22939526,-3620913.08,0.0,7561701.22939526
MI-07,23,2022-04-19,0.0,-10113221.36,0.0,0.0
MI-08,23,2022-04-19,0.0,-5822793.11,0.0,0.0
MN-02,23,2022-04-19,2332165.8343261536,-7710311.390000001,0.0,2332165.8343261536
NC-01,23,2022-04-19,9814713.886105534,-1660541.74,0.0,9814713.886105534
NC-13,23,2022-04-19,10148723.774594743,-3278366.36,0.0,10148723.774594743
NE-02,23,2022-04-19,10568947.471257892,-2756864.15,0.0,10568947.471257892
NH-01,23,2022-04-19,1253682.135921563,-4635648.7700000005,0.0,1253682.135921563
NH-02,23,2022-04-19,0.0,-4439199.91,0.0,0.0
NJ-07,23,2022-04-19,1066162.264754381,-7712109.87,0.0,1066162.264754381
NM-01,23,2022-04-19,6944275.048340822,-984241.46,0.0,6944275.048340822
NM-02,23,2022-04-19,7849328.76085628,-3328476.67,0.0,7849328.76085628
NV-03,23,2022-04-19,1409295.7123914808,-5249908.4,0.0,1409295.7123914808
NY-03,23,2022-04-19,2775945.455201536,-797511.46,0.0,2775945.455201536
NY-04,23,2022-04-19,2141596.909986782,-1688427.1800000002,0.0,2141596.909986782
NY-17,23,2022-04-19,0.0,-5209246.32,0.0,0.0
NY-18,23,2022-04-19,4353106.100383373,-4657558.01,0.0,4353106.100383373
NY-19,23,2022-04-19,859920.6871250253,-5803117.02,0.0,859920.6871250253
NY-22,23,2022-04-19,1131447.8540733648,-2649482.49,0.0,1131447.8540733648
OH-01,23,2022-04-19,6646076.879849929,-2477926.4899999998,12321.0,6633755.879849929
OH-09,23,2022-04-19,2036670.0374595113,-3348323.36,13412.439999999944,2023257.5974595114
OH-13,23,2022-04-19,4575698.26347032,-2259500.9400000004,28659.409999999683,4547038.85347032
OR-04,23,2022-04-19,10841637.491054924,-2236546.49,0.0,10841637.491054924
OR-05,23,2022-04-19,1236870.0287413793,-3149129.8000000003,0.0,1236870.0287413793
OR-06,23,2022-04-19,2108869.974862826,-3060914.17,0.0,2108869.974862826
PA-01,23,2022-04-19,10673882.948685696,-827485.8300000001,0.0,10673882.948685696
PA-07,23,2022-04-19,2602487.6486503584,-6156978.84,0.0,2602487.6486503584
PA-08,23,2022-04-19,691340.3799239825,-4686487.069999999,0.0,691340.3799239825
PA-17,23,2022-04-19,1.862645149230957e-09,-7086934.68,0.0,1.862645149230957e-09
RI-02,23,2022-04-19,676334.4480509497,-3670794.82,0.0,676334.4480509497
TX-15,23,2022-04-19,13110947.734686952,-2117525.37,0.0,13110947.734686952
TX-28,23,2022-04-19,0.0,-4212255.99,0.0,0.0
VA-02,23,2022-04-19,0.0,-9514307.25,0.0,0.0
VA-07,23,2022-04-19,0.0,-8455334.56,0.0,0.0
WA-08,23,2022-04-19,0.0,-9908247.18,0.0,0.0
WI-01,23,2022-04-19,8897097.955435755,-625035.77,0.0,8897097.955435755
WI-03,23,2022-04-19,11556176.12484481,-1506514.49,0.0,11556176.12484481
AZ-01,24,2022-05-03,9346139.13412663,-2108818.59,0.0,9346139.13412663
AZ-02,24,2022-05-03,5886857.03603437,-3677517.0399999996,0.0,5886857.03603437
AZ-04,24,2022-05-03,0.0,-4613451.930000001,0.0,0.0
CA-09,24,2022-05-03,0.0,-7515030.89,0.0,0.0
CA-13,24,2022-05-03,5354575.969315007,-2171739.15,0.0,5354575.969315007
CA-22,24,2022-05-03,15264832.514366152,-2678674.54,0.0,15264832.514366152
CA-27,24,2022-05-03,12915672.775655806,-3400493.9,5000.0,12910672.775655806
CA-40,24,2022-05-03,12638550.23510341,-3523953.06,0.0,12638550.23510341
CA-45,24,2022-05-03,10045131.84920907,-4308848.12,0.0,10045131.84920907
CA-49,24,2022-05-03,1465598.5893109543,-5121174.71,0.0,1465598.5893109543
CO-07,24,2022-05-03,1560219.3876767773,-2704999.64,0.0,1560219.3876767773
CO-08,24,2022-05-03,1787914.3452404896,-3216162.06,0.0,1787914.3452404896
CT-02,24,2022-05-03,1180107.2131502144,-2196740.7,0.0,1180107.2131502144
CT-05,24,2022-05-03,1026043.8745351126,-2687629.2600000002,0.0,1026043.8745351126
FL-07,24,2022-05-03,5753361.989413224,-267814.3799999999,0.0,5753361.989413224
FL-23,24,2022-05-03,383798.5232815086,-1652034.27,0.0,383798.5232815086
FL-27,24,2022-05-03,12360914.562629158,-939426.46,0.0,12360914.562629158
FL-28,24,2022-05-03,4295213.057159101,-123518.93,0.0,4295213.057159101
IA-03,24,2022-05-03,681482.4167427775,-6164621.33,0.0,681482.4167427775
IL-13,24,2022-05-03,324760.4706059494,-3431832.42,0.0,324760.4706059494
IL-17,24,2022-05-03,8596970.982936999,-2859395.81,0.0,8596970.982936999
KS-03,24,2022-05-03,0.0,-6925070.46,0.0,0.0
MD-06,24,2022-05-03,0.0,-12315876.42,0.0,0.0
ME-02,24,2022-05-03,843097.5827190718,-4903854.880000001,0.0,843097.5827190718
MI-03,24,2022-05-03,7122357.961889853,-3620913.08,0.0,7122357.961889853
MI-07,24,2022-05-03,0.0,-10113221.36,0.0,0.0
MI-08,24,2022-05-03,0.0,-5822793.11,0.0,0.0
MN-02,24,2022-05-03,2119765.5467052907,-7710311.390000001,0.0,2119765.5467052907
NC-01,24,2022-05-03,10240964.026809651,-1409159.35,251382.3899999999,9989581.63680965
NC-13,24,2022-05-03,13495795.87705012,-2752825.4499999997,525540.9100000001,12970254.96705012
NE-02,24,2022-05-03,10351157.49728939,-2414089.85,342774.2999999998,10008383.197289389
NH-01,24,2022-05-03,1104785.3458132483,-4635648.7700000005,0.0,1104785.3458132483
NH-02,24,2022-05-03,0.0,-4439199.91,0.0,0.0
NJ-07,24,2022-05-03,832151.9983135462,-7712109.87,0.0,832151.9983135462
NM-01,24,2022-05-03,6540192.73861278,-984241.46,0.0,6540192.73861278
NM-02,24,2022-05-03,7405634.290565206,-3323476.67,5000.0,7400634.290565206
NV-03,24,2022-05-03,1265731.083694633,-5249908.4,0.0,1265731.083694633
NY-03,24,2022-05-03,2648919.630390978,-797511.46,0.0,2648919.630390978
NY-04,24,2022-05-03,1990555.1510568378,-1688427.1800000002,0.0,1990555.1510568378
NY-17,24,2022-05-03,0.0,-5209246.32,0.0,0.0
NY-18,24,2022-05-03,4003185.2134130467,-4657558.01,0.0,4003185.2134130467
NY-19,24,2022-05-03,682900.9870640142,-5803117.02,0.0,682900.9870640142
NY-22,24,2022-05-03,971945.9723091074,-2649482.49,0.0,971945.9723091074
OH-01,24,2022-05-03,6286910.263941966,-2477926.4899999998,0.0,6286910.263941966
OH-09,24,2022-05-03,1884306.3593495665,-3348323.36,0.0,1884306.3593495665
OH-13,24,2022-05-03,4305334.346758969,-2259500.9400000004,0.0,4305334.346758969
OR-04,24,2022-05-03,10861637.23708389,-1970259.5,266286.9900000002,10595350.24708389
OR-05,24,2022-05-03,1854026.093466729,-1628959.1900000004,1520170.6099999999,333855.48346672906
OR-06,24,2022-05-03,6878369.641029833,-2771487.75,289426.4199999999,6588943.221029833
PA-01,24,2022-05-03,11524708.569553219,-776264.47,51221.3600000001,11473487.20955322
PA-07,24,2022-05-03,2995051.1973333703,-6102892.890000001,54085.949999999255,2940965.247333371
PA-08,24,2022-05-03,2579020.458616441,-4638423.22,48063.84999999963,2530956.6086164415
PA-17,24,2022-05-03,0.0,-7086934.68,0.0,0.0
RI-02,24,2022-05-03,503460.27038200665,-3670794.82,0.0,503460.27038200665
TX-15,24,2022-05-03,12508856.592854911,-2117525.37,0.0,12508856.592854911
TX-28,24,2022-05-03,0.0,-4212255.99,0.0,0.0
VA-02,24,2022-05-03,0.0,-9514307.25,0.0,0.0
VA-07,24,2022-05-03,0.0,-8455334.56,0.0,0.0
WA-08,24,2022-05-03,0.0,-9908247.18,0.0,0.0
WI-01,24,2022-05-03,8520678.047814326,-625035.77,0.0,8520678.047814326
WI-03,24,2022-05-03,11037515.421625156,-1506514.49,0.0,11037515.421625156
AZ-01,25,2022-05-17,9337451.041572489,-2108818.59,0.0,9337451.041572489
AZ-02,25,2022-05-17,5881785.9305582885,-3677517.0399999996,0.0,5881785.9305582885
AZ-04,25,2022-05-17,0.0,-4613451.930000001,0.0,0.0
CA-09,25,2022-05-17,0.0,-7515030.89,0.0,0.0
CA-13,25,2022-05-17,5349119.929331847,-2171739.15,0.0,5349119.929331847
CA-22,25,2022-05-17,15251338.095409604,-2678674.54,0.0,15251338.095409604
CA-27,25,2022-05-17,12903369.347598873,-3400493.9,0.0,12903369.347598873
CA-40,25,2022-05-17,12626603.057747338,-3523953.06,0.0,12626603.057747338
CA-45,25,2022-05-17,10034082.709518332,-4308848.12,0.0,10034082.709518332
CA-49,25,2022-05-17,1463272.225108008,-5121174.71,0.0,1463272.225108008
CO-07,25,2022-05-17,1556592.9622693677,-2704999.64,0.0,1556592.9622693677
CO-08,25,2022-05-17,1784011.5466309758,-3216162.06,0.0,1784011.5466309758
CT-02,25,2022-05-17,1178687.9574451866,-2196740.7,0.0,1178687.9574451866
CT-05,25,2022-05-17,1024312.8773467215,-2687629.2600000002,0.0,1024312.8773467215
FL-07,25,2022-05-17,5749291.886741646,-267814.3799999999,0.0,5749291.886741646
FL-23,25,2022-05-17,382325.6871706259,-1652034.27,0.0,382325.6871706259
FL-27,25,2022-05-17,12350688.932590844,-939426.46,0.0,12350688.932590844
FL-28,25,2022-05-17,4291816.596668908,-123518.93,0.0,4291816.596668908
IA-03,25,2022-05-17,677714.793217863,-6164621.33,0.0,677714.793217863
IL-13,25,2022-05-17,321816.03469380597,-3431832.42,0.0,321816.03469380597
IL-17,25,2022-05-17,8588612.913424302,-2859395.81,0.0,8588612.913424302
KS-03,25,2022-05-17,9.313225746154785e-10,-6925070.46,0.0,9.313225746154785e-10
MD-06,25,2022-05-17,0.0,-12315876.42,0.0,0.0
ME-02,25,2022-05-17,839165.6609595083,-4903854.880000001,0.0,839165.6609595083
MI-03,25,2022-05-17,7114510.724230108,-3620913.08,0.0,7114510.724230108
MI-07,25,2022-05-17,0.0,-10113221.36,0.0,0.0
MI-08,25,2022-05-17,9.313225746154785e-10,-5822793.11,0.0,9.313225746154785e-10
MN-02,25,2022-05-17,2115844.192447221,-7710311.390000001,0.0,2115844.192447221
NC-01,25,2022-05-17,10232108.383140918,-1409159.35,0.0,10232108.383140918
NC-13,25,2022-05-17,13483204.28526245,-2752825.4499999997,0.0,13483204.28526245
NE-02,25,2022-05-17,10341232.492342323,-2414089.85,0.0,10341232.492342323
NH-01,25,2022-05-17,1101826.420184263,-4635648.7700000005,0.0,1101826.420184263
NH-02,25,2022-05-17,0.0,-4439199.91,0.0,0.0
NJ-07,25,2022-05-17,827880.577226799,-7712109.87,0.0,827880.577226799
NM-01,25,2022-05-17,6532982.978347968,-984241.46,0.0,6532982.978347968
NM-02,25,2022-05-17,7397705.881480968,-3323476.67,0.0,7397705.881480968
NV-03,25,2022-05-17,1262989.577979206,-5249908.4,0.0,1262989.577979206
NY-03,25,2022-05-17,2646470.376831869,-797511.46,0.0,2646470.376831869
NY-04,25,2022-05-17,1987899.0896501136,-1688427.1800000002,0.0,1987899.0896501136
NY-17,25,2022-05-17,9.313225746154785e-10,-5209246.32,0.0,9.313225746154785e-10
NY-18,25,2022-05-17,3996798.8684406485,-4657558.01,0.0,3996798.8684406485
NY-19,25,2022-05-17,679598.3102941718,-5803117.02,0.0,679598.3102941718
NY-22,25,2022-05-17,968816.2012906349,-2649482.49,0.0,968816.2012906349
OH-01,25,2022-05-17,6280450.727387514,-2477926.4899999998,0.0,6280450.727387514
OH-09,25,2022-05-17,1881247.527312573,-3348323.36,0.0,1881247.527312573
OH-13,25,2022-05-17,4300467.366624508,-2259500.9400000004,0.0,4300467.366624508
OR-04,25,2022-05-17,10851998.428326719,-1970259.5,0.0,10851998.428326719
OR-05,25,2022-05-17,1851666.495586289,-1628959.1900000004,0.0,1851666.495586289
OR-06,25,2022-05-17,6871073.80323855,-2771487.75,0.0,6871073.80323855
PA-01,25,2022-05-17,11515497.704648314,-776264.47,0.0,11515497.704648314
PA-07,25,2022-05-17,2991022.8563910956,-6102892.890000001,0.0,2991022.8563910956
PA-08,25,2022-05-17,2575056.101428019,-4638423.22,0.0,2575056.101428019
PA-17,25,2022-05-17,0.0,-7086934.68,0.0,0.0
RI-02,25,2022-05-17,500315.23801840656,-3670794.82,0.0,500315.23801840656
TX-15,25,2022-05-17,12498220.806198504,-2042270.52,75254.8500000001,12422965.956198504
TX-28,25,2022-05-17,285940.5474851094,-3353566.69,858689.3000000003,-572748.7525148909
VA-02,25,2022-05-17,0.0,-9514307.25,0.0,0.0
VA-07,25,2022-05-17,0.0,-8455334.56,0.0,0.0
WA-08,25,2022-05-17,0.0,-9908247.18,0.0,0.0
WI-01,25,2022-05-17,8514101.905780908,-625035.77,0.0,8514101.905780908
WI-03,25,2022-05-17,11028172.276419267,-1506514.49,0.0,11028172.276419267
AZ-01,26,2022-05-31,8944152.12468759,-2108818.59,0.0,8944152.12468759
AZ-02,26,2022-05-31,5642633.117917156,-3677517.0399999996,0.0,5642633.117917156
AZ-04,26,2022-05-31,0.0,-4613451.930000001,0.0,0.0
CA-09,26,2022-05-31,1.862645149230957e-09,-7371559.7299999995,143471.16000000015,-143471.1599999983
CA-13,26,2022-05-31,6480233.766446436,-1851851.2399999998,319887.91000000015,6160345.856446436
CA-22,26,2022-05-31,14650224.010539042,-2600457.54,78217.0,14572007.010539042
CA-27,26,2022-05-31,13799369.601233684,-2922217.4699999997,478276.43000000017,13321093.171233684
CA-40,26,2022-05-31,13966172.216492567,-3244608.52,279344.54000000004,13686827.676492568
CA-45,26,2022-05-31,11397564.02767812,-4162304.3000000003,146543.81999999983,11251020.20767812
CA-49,26,2022-05-31,2311674.693572647,-4638770.36,482404.3499999996,1829270.3435726473
CO-07,26,2022-05-31,1411144.5251509128,-2704999.64,0.0,1411144.5251509128
CO-08,26,2022-05-31,1610673.2702629967,-3216162.06,0.0,1610673.2702629967
CT-02,26,2022-05-31,1113318.6458608522,-2196740.7,0.0,1113318.6458608522
CT-05,26,2022-05-31,946314.714134709,-2687629.2600000002,0.0,946314.714134709
FL-07,26,2022-05-31,5559937.302122729,-267814.3799999999,0.0,5559937.302122729
FL-23,26,2022-05-31,315842.2483027787,-1652034.27,0.0,315842.2483027787
FL-27,26,2022-05-31,11877363.564058272,-939426.46,0.0,11877363.564058272
FL-28,26,2022-05-31,4147626.3848928357,-123518.93,0.0,4147626.3848928357
IA-03,26,2022-05-31,2049374.0428796727,-6006377.529999999,158243.80000000075,1891130.242879672
IL-13,26,2022-05-31,185024.925996074,-3431832.42,0.0,185024.925996074
IL-17,26,2022-05-31,8207236.62714237,-2859395.81,0.0,8207236.62714237
KS-03,26,2022-05-31,9.313225746154785e-10,-6925070.46,0.0,9.313225746154785e-10
MD-06,26,2022-05-31,0.0,-12315876.42,0.0,0.0
ME-02,26,2022-05-31,1518796.0121290088,-4657150.800000001,246704.08000000007,1272091.9321290087
MI-03,26,2022-05-31,6754865.323161651,-3620913.08,0.0,6754865.323161651
MI-07,26,2022-05-31,0.0,-10113221.36,0.0,0.0
MI-08,26,2022-05-31,0.0,-5822793.11,0.0,0.0
MN-02,26,2022-05-31,1940787.1560697723,-7710311.390000001,0.0,1940787.1560697723
NC-01,26,2022-05-31,9833744.241902817,-1409159.35,0.0,9833744.241902817
NC-13,26,2022-05-31,12915369.401675466,-2752825.4499999997,0.0,12915369.401675466
NE-02,26,2022-05-31,9887301.009971399,-2414089.85,0.0,9887301.009971399
NH-01,26,2022-05-31,979778.990652022,-4635648.7700000005,0.0,979778.990652022
NH-02,26,2022-05-31,0.0,-4439199.91,0.0,0.0
NJ-07,26,2022-05-31,2511259.047966007,-7391279.63,320830.2400000002,2190428.807966007
NM-01,26,2022-05-31,6202307.424159074,-846374.9100000001,137866.5499999998,6064440.874159074
NM-02,26,2022-05-31,7632984.282737093,-3152316.65,171160.02000000002,7461824.2627370935
NV-03,26,2022-05-31,1861872.5419360679,-5107537.0,142371.40000000037,1719501.1419360675
NY-03,26,2022-05-31,2541364.13438003,-797511.46,0.0,2541364.13438003
NY-04,26,2022-05-31,1864560.4048658032,-1688427.1800000002,0.0,1864560.4048658032
NY-17,26,2022-05-31,0.0,-5209246.32,0.0,0.0
NY-18,26,2022-05-31,3710344.084468495,-4657558.01,0.0,3710344.084468495
NY-19,26,2022-05-31,533796.1281744651,-5803117.02,0.0,533796.1281744651
NY-22,26,2022-05-31,838357.8104774789,-2649482.49,0.0,838357.8104774789
OH-01,26,2022-05-31,6021371.528912883,-2472926.4899999998,5000.0,6016371.528912883
OH-09,26,2022-05-31,1756519.408293495,-3348323.36,0.0,1756519.408293495
OH-13,26,2022-05-31,4078923.854785588,-2259500.9400000004,0.0,4078923.854785588
OR-04,26,2022-05-31,10412896.22101805,-1970259.5,0.0,10412896.22101805
OR-05,26,2022-05-31,1739751.243714396,-1628959.1900000004,0.0,1739751.243714396
OR-06,26,2022-05-31,6536913.825605622,-2771487.75,0.0,6536913.825605622
PA-01,26,2022-05-31,11102857.628636636,-776264.47,0.0,11102857.628636636
PA-07,26,2022-05-31,2801653.1680995086,-6102892.890000001,0.0,2801653.1680995086
PA-08,26,2022-05-31,2393525.7535885135,-4638423.22,0.0,2393525.7535885135
PA-17,26,2022-05-31,0.0,-7086934.68,0.0,0.0
RI-02,26,2022-05-31,358819.9601341123,-3670794.82,0.0,358819.9601341123
TX-15,26,2022-05-31,12005719.24481228,-2042270.52,0.0,12005719.24481228
TX-28,26,2022-05-31,65141.017365136184,-3353566.69,0.0,65141.017365136184
VA-02,26,2022-05-31,0.0,-9514307.25,0.0,0.0
VA-07,26,2022-05-31,0.0,-8455334.56,0.0,0.0
WA-08,26,2022-05-31,0.0,-9908247.18,0.0,0.0
WI-01,26,2022-05-31,8206325.886786054,-625035.77,0.0,8206325.886786054
WI-03,26,2022-05-31,10603373.784149611,-1506514.49,0.0,10603373.784149611
AZ-01,27,2022-06-14,8588532.41985416,-2108818.59,0.0,8588532.41985416
AZ-02,27,2022-06-14,5425351.900801567,-3677517.0399999996,0.0,5425351.900801567
AZ-04,27,2022-06-14,0.0,-4613451.930000001,0.0,0.0
CA-09,27,2022-06-14,0.0,-7371559.7299999995,0.0,0.0
CA-13,27,2022-06-14,6211575.592657799,-1851851.2399999998,0.0,6211575.592657799
CA-22,27,2022-06-14,14105051.7911229,-2600457.54,0.0,14105051.7911229
CA-27,27,2022-06-14,13245891.838203501,-2922117.4699999997,100.0,13245791.838203501
CA-40,27,2022-06-14,13411836.239906173,-3244608.52,0.0,13411836.239906173
CA-45,27,2022-06-14,10888566.07941772,-4162304.3000000003,0.0,10888566.07941772
CA-49,27,2022-06-14,2195091.4263815777,-4638770.36,0.0,2195091.4263815777
CO-07,27,2022-06-14,5643219.217277488,-2510957.68,194041.95999999996,5449177.257277488
CO-08,27,2022-06-14,3621906.108388939,-3028143.0,188019.06000000006,3433887.048388939
CT-02,27,2022-06-14,1053810.093633477,-2196740.7,0.0,1053810.093633477
CT-05,27,2022-06-14,875266.1408046717,-2687629.2600000002,0.0,875266.1408046717
FL-07,27,2022-06-14,5388490.540079597,-267814.3799999999,0.0,5388490.540079597
FL-23,27,2022-06-14,255693.81158682797,-1652034.27,0.0,255693.81158682797
FL-27,27,2022-06-14,11449306.210918292,-939426.46,0.0,11449306.210918292
FL-28,27,2022-06-14,4017135.117562811,-123518.93,0.0,4017135.117562811
IA-03,27,2022-06-14,1879287.0007043201,-6006377.529999999,0.0,1879287.0007043201
IL-13,27,2022-06-14,3568202.4665584504,-3080011.74,351820.6799999997,3216381.7865584507
IL-17,27,2022-06-14,9146131.411918556,-2672936.1999999997,186459.61000000034,8959671.801918555
KS-03,27,2022-06-14,9.313225746154785e-10,-6925070.46,0.0,9.313225746154785e-10
MD-06,27,2022-06-14,0.0,-12315876.42,0.0,0.0
ME-02,27,2022-06-14,1344902.2408624552,-4657150.800000001,0.0,1344902.2408624552
MI-03,27,2022-06-14,6429731.787882247,-3620913.08,0.0,6429731.787882247
MI-07,27,2022-06-14,1.862645149230957e-09,-10113221.36,0.0,1.862645149230957e-09
MI-08,27,2022-06-14,9.313225746154785e-10,-5822793.11,0.0,9.313225746154785e-10
MN-02,27,2022-06-14,1780748.9328657575,-7710311.390000001,0.0,1780748.9328657575
NC-01,27,2022-06-14,9473602.94196362,-1409159.35,0.0,9473602.94196362
NC-13,27,2022-06-14,12399717.110156577,-2752825.4499999997,0.0,12399717.110156577
NE-02,27,2022-06-14,9476924.120474696,-2414089.85,0.0,9476924.120474696
NH-01,27,2022-06-14,867862.1367301289,-4635648.7700000005,0.0,867862.1367301289
NH-02,27,2022-06-14,0.0,-4439199.91,0.0,0.0
NJ-07,27,2022-06-14,2316085.195524685,-7391279.63,0.0,2316085.195524685
NM-01,27,2022-06-14,5903323.47870169,-846374.9100000001,0.0,5903323.47870169
NM-02,27,2022-06-14,7285826.20851001,-3151966.65,350.0,7285476.20851001
NV-03,27,2022-06-14,1747257.413767404,-5107537.0,0.0,1747257.413767404
NY-03,27,2022-06-14,2445303.778867055,-797511.46,0.0,2445303.778867055
NY-04,27,2022-06-14,1752955.7051799456,-1688427.1800000002,0.0,1752955.7051799456
NY-17,27,2022-06-14,0.0,-5209246.32,0.0,0.0
NY-18,27,2022-06-14,3451348.2145920955,-4657558.01,0.0,3451348.2145920955
NY-19,27,2022-06-14,401281.31995350216,-5803117.02,0.0,401281.31995350216
NY-22,27,2022-06-14,720011.2889876566,-2649482.49,0.0,720011.2889876566
OH-01,27,2022-06-14,5761269.293771615,-2472576.4899999998,350.0,5760919.293771615
OH-09,27,2022-06-14,1642715.8780059312,-3348323.36,0.0,1642715.8780059312
OH-13,27,2022-06-14,3878769.676370057,-2259500.9400000004,0.0,3878769.676370057
OR-04,27,2022-06-14,10015782.002596412,-1970259.5,0.0,10015782.002596412
OR-05,27,2022-06-14,1637679.9604289737,-1628959.1900000004,0.0,1637679.9604289737
OR-06,27,2022-06-14,6234785.334299656,-2771487.75,0.0,6234785.334299656
PA-01,27,2022-06-14,10726025.807443496,-776264.47,0.0,10726025.807443496
PA-07,27,2022-06-14,2629462.8904879345,-6041798.890000001,61094.0,2568368.8904879345
PA-08,27,2022-06-14,2228030.294048384,-4638423.22,0.0,2228030.294048384
PA-17,27,2022-06-14,0.0,-7086934.68,0.0,0.0
RI-02,27,2022-06-14,230821.18952505942,-3670794.82,0.0,230821.18952505942
TX-15,27,2022-06-14,11560189.935308704,-2042270.52,0.0,11560189.935308704
TX-28,27,2022-06-14,0.0,-3353566.69,0.0,0.0
VA-02,27,2022-06-14,767373.7995245624,-9030793.42,483513.8300000001,283859.96952456236
VA-07,27,2022-06-14,0.0,-8218662.57,236671.99000000022,-236671.99000000022
WA-08,27,2022-06-14,0.0,-9908247.18,0.0,0.0
WI-01,27,2022-06-14,7927713.573642331,-625035.77,0.0,7927713.573642331
WI-03,27,2022-06-14,10219313.41174853,-1506514.49,0.0,10219313.41174853
AZ-01,28,2022-06-28,8580663.685479883,-2108818.59,0.0,8580663.685479883
AZ-02,28,2022-06-28,5420519.373425057,-3677517.0399999996,0.0,5420519.373425057
AZ-04,28,2022-06-28,0.0,-4613451.930000001,0.0,0.0
CA-09,28,2022-06-28,0.0,-7371559.7299999995,0.0,0.0
CA-13,28,2022-06-28,6205591.236192424,-1851851.2399999998,0.0,6205591.236192424
CA-22,28,2022-06-28,14092954.037838044,-2600457.54,0.0,14092954.037838044
CA-27,28,2022-06-28,13233641.623807821,-2916617.4699999997,5500.0,13228141.623807821
CA-40,28,2022-06-28,13399577.732577685,-3244608.52,0.0,13399577.732577685
CA-45,28,2022-06-28,10877245.082679048,-4162304.3000000003,0.0,10877245.082679048
CA-49,28,2022-06-28,2192330.5596921397,-4638770.36,0.0,2192330.5596921397
CO-07,28,2022-06-28,5637245.44914666,-2510957.68,0.0,5637245.44914666
CO-08,28,2022-06-28,3616922.965772641,-3028143.0,0.0,3616922.965772641
CT-02,28,2022-06-28,1052478.1953734145,-2196740.7,0.0,1052478.1953734145
CT-05,28,2022-06-28,873667.7659879774,-2687629.2600000002,0.0,873667.7659879774
FL-07,28,2022-06-28,5384655.810889784,-267814.3799999999,0.0,5384655.810889784
FL-23,28,2022-06-28,254354.54465682432,-1652034.27,0.0,254354.54465682432
FL-27,28,2022-06-28,11439747.266309705,-939426.46,0.0,11439747.266309705
FL-28,28,2022-06-28,4014266.373392999,-123518.93,0.0,4014266.373392999
IA-03,28,2022-06-28,1875496.6525208186,-6006377.529999999,0.0,1875496.6525208186
IL-13,28,2022-06-28,3563023.4610726046,-3080011.74,0.0,3563023.4610726046
IL-17,28,2022-06-28,9137561.394339997,-2672936.1999999997,0.0,9137561.394339997
KS-03,28,2022-06-28,9.313225746154785e-10,-6925070.46,0.0,9.313225746154785e-10
MD-06,28,2022-06-28,0.0,-12315876.42,0.0,0.0
ME-02,28,2022-06-28,1415953.3612321615,-4657150.800000001,0.0,1415953.3612321615
MI-03,28,2022-06-28,6422492.667622303,-3620913.08,0.0,6422492.667622303
MI-07,28,2022-06-28,0.0,-10113221.36,0.0,0.0
MI-08,28,2022-06-28,0.0,-5822793.11,0.0,0.0
MN-02,28,2022-06-28,1777228.8027122784,-7710311.390000001,0.0,1777228.8027122784
NC-01,28,2022-06-28,9465649.285187956,-1409159.35,0.0,9465649.285187956
NC-13,28,2022-06-28,12416869.879018277,-2752825.4499999997,0.0,12416869.879018277
NE-02,28,2022-06-28,9467823.338984095,-2414089.85,0.0,9467823.338984095
NH-01,28,2022-06-28,865286.9810915841,-4635648.7700000005,0.0,865286.9810915841
NH-02,28,2022-06-28,0.0,-4439199.91,0.0,0.0
NJ-07,28,2022-06-28,2338152.1946070157,-7391279.63,0.0,2338152.1946070157
NM-01,28,2022-06-28,5896655.35837956,-846374.9100000001,0.0,5896655.35837956
NM-02,28,2022-06-28,7354837.3082052525,-3150116.65,1850.0,7352987.3082052525
